file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R
4446-2273-0028,4446,5.405,0.7950000000000006,28.950111,58.950333,False,True,False,3,7,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0,1,2,0,0,1,0,0,0,61,0,5,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,8,0,0
4446-2273-0029,4446,3.3,0.7699999999999997,31.498304,60.08921,False,True,False,1,9,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,2,0,1,1,0,0,0,37,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0
4446-2273-0030,4446,2.885,0.7049999999999998,28.898794,,False,False,False,2,5,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,36,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0
4446-2273-0031,4446,1.795,0.675,33.713223,63.925655,False,True,False,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
4446-2273-0032,4446,7.835,2.085,29.584452,59.130215,False,True,False,4,10,0,1,0,0,0,0,1,0,0,2,0,2,3,1,0,1,0,1,1,0,0,1,1,0,0,79,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
4446-2273-0033,4446,3.3,0.8599999999999999,28.595848,60.341576,False,True,False,4,5,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,32,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
4446-2273-0034,4446,3.59,0.6699999999999997,27.46655,58.86808,False,True,False,3,10,0,1,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,2,4,0,0,0,0,0,0,47,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
4446-2273-0035,4446,6.15,1.5500000000000003,29.996717,57.702442,False,True,False,7,9,0,0,0,0,0,0,4,0,0,3,1,1,2,0,0,0,0,2,0,0,1,2,0,0,0,66,0,1,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0
4446-2273-0036,4446,3.12,0.8500000000000003,29.375648,59.400593,False,True,False,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
4446-2275-0000,4446,6.34,0.8499999999999994,33.195328,64.519806,False,True,False,2,11,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,2,0,1,2,0,0,2,0,0,0,77,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
4446-2275-0001,4446,4.66,0.5299999999999998,34.62226,63.219925,False,True,False,4,5,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,62,0,2,0,1,2,0,0,1,1,0,0,0,1,0,0,1,0,7,0,0
4446-2275-0002,4446,7.675,1.6349999999999998,33.827526,64.42045,False,True,False,1,13,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,3,0,2,2,0,0,1,0,0,0,95,0,4,0,0,6,0,0,1,0,0,0,0,0,1,0,4,0,15,0,0
4446-2275-0003,4446,2.06,0.6399999999999999,32.671196,,False,False,False,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
4446-2275-0004,4446,2.11,0.6999999999999998,34.09526,59.22394,False,True,False,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,21,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4446-2275-0005,4446,4.445,0.36500000000000044,38.65626,63.940155,False,True,False,2,7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,0,3,0,0,0,62,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0
4446-2275-0006,4446,3.54,0.3700000000000001,38.907574,64.85176,False,True,False,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,44,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0
4446-2275-0007,4446,8.975,1.0749999999999997,35.242683,64.93756,False,True,False,9,10,1,1,0,0,0,1,3,0,0,3,0,1,3,0,0,1,0,4,1,0,0,0,1,0,0,103,0,4,0,1,4,0,0,0,1,0,0,0,1,0,0,4,1,8,0,0
4446-2275-0008,4446,4.13,0.99,33.09978,60.86048,False,True,False,3,7,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,2,2,0,0,0,51,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0
4446-2275-0009,4446,2.09,0.6599999999999999,36.28921,63.643524,False,True,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
4446-2275-0010,4446,3.735,0.7549999999999999,33.12008,,False,False,False,3,8,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,3,0,0,0,2,0,0,0,46,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0
4446-2275-0011,4446,2.435,0.8350000000000002,32.113586,,False,False,False,3,3,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,21,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4446-2275-0012,4446,6.025,1.2550000000000003,32.23644,62.57041,False,True,False,2,10,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,0,3,1,0,0,1,1,0,0,66,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,4,0,0
4446-2275-0013,4446,3.65,0.8199999999999996,32.67831,61.736073,False,True,False,1,12,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,3,1,0,1,1,0,0,0,41,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
4446-2275-0014,4446,2.51,0.77,32.45524,64.89768,False,True,False,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0
4446-2275-0015,4446,2.98,0.7000000000000002,33.204357,,False,False,False,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,28,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0
4446-2275-0016,4446,7.3,2.33,32.432163,64.855545,False,True,False,6,10,0,1,0,0,0,0,2,0,0,3,0,1,2,1,0,0,0,2,3,0,0,1,0,0,0,71,0,3,0,1,5,1,0,0,1,0,0,0,1,1,0,1,1,7,0,0
4446-2275-0017,4446,2.475,0.6550000000000001,31.369894,66.35518,False,True,False,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,23,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
4446-2275-0018,4446,2.315,0.47499999999999964,35.281116,,False,False,False,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4446-2275-0019,4446,4.93,0.8499999999999992,33.128098,66.53423,False,True,False,2,7,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,0,0,0,0,1,1,0,0,0,50,0,2,0,0,5,0,0,0,1,0,0,0,1,0,0,1,2,3,0,0
4446-2275-0020,4446,2.72,0.84,32.027504,67.91753,False,True,False,1,5,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,26,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4446-2275-0021,4446,5.05,1.8699999999999999,32.034225,61.670692,False,True,False,1,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,46,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4446-2275-0022,4446,3.28,0.84,31.538254,66.11386,False,True,False,1,11,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,1,0,2,3,0,0,0,36,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0
4446-2275-0023,4446,3.805,0.9650000000000002,33.75616,69.05382,False,True,False,1,5,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,36,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0
4446-2275-0024,4446,2.395,0.5450000000000002,36.316326,62.906513,False,True,False,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
4446-2275-0025,4446,2.16,0.6900000000000003,32.381886,,False,False,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
4446-2275-0026,4446,5.495,0.985,32.694958,53.562695,False,True,False,3,6,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,58,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0
4446-2275-0027,4446,2.995,0.7350000000000003,32.745705,,False,False,False,3,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,27,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
4446-2275-0028,4446,3.575,0.9250000000000003,32.570423,60.406048,False,True,False,3,5,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,38,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
4446-2275-0029,4446,6.28,1.4200000000000004,31.047794,63.91499,False,True,False,1,14,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,4,0,0,2,2,0,0,0,61,0,3,0,1,4,2,0,0,0,0,0,0,0,0,0,2,1,3,0,0
4446-2275-0030,4446,2.665,0.6350000000000002,31.772903,60.910515,False,True,False,1,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,25,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4446-2275-0031,4446,3.055,1.1650000000000003,32.955917,66.98292,False,True,False,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,23,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
4446-2275-0032,4446,3.245,0.9750000000000001,32.12838,,False,False,False,0,10,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,1,0,0,1,0,0,0,0,28,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
4446-2275-0033,4446,7.06,0.9500000000000001,35.322346,63.685947,False,True,False,4,9,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,5,0,0,1,0,1,2,0,0,0,74,0,10,0,1,4,0,0,0,0,0,0,0,0,0,0,1,2,10,0,0
4446-2275-0034,4446,3.08,0.7500000000000004,34.230793,,False,False,False,2,9,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,2,3,0,0,0,31,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4446-2275-0035,4446,4.075,0.815,35.06171,66.33664,False,True,False,3,11,0,0,0,0,0,0,2,0,0,1,1,0,3,2,0,0,0,3,2,0,0,0,0,0,0,46,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
4446-2275-0036,4446,2.905,0.655,34.98746,,False,False,False,4,6,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,34,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
4446-2275-0037,4446,2.09,0.5799999999999997,37.71591,,False,False,False,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,1,0,0,0,1,0,0,0,17,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4446-2275-0038,4446,4.53,0.9400000000000004,34.81457,67.32318,False,True,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,40,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0
4446-2275-0039,4446,1.9,0.6299999999999999,33.667023,64.228226,False,True,False,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4446-2275-0040,4446,6.965,1.0349999999999997,32.603718,66.1857,False,True,False,4,11,1,0,0,0,0,0,2,0,0,1,0,0,1,1,1,2,0,2,0,0,3,1,0,0,0,81,0,6,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1,10,0,0
4446-2275-0041,4446,4.755,1.1750000000000003,32.384205,64.86534,False,True,False,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,2,2,0,0,0,43,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0
4446-2275-0042,4446,5.4,2.000000000000001,32.07994,58.343803,False,True,False,2,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,46,0,4,0,0,4,0,0,0,0,0,0,0,2,1,0,1,0,6,0,0
4446-2275-0043,4446,5.88,1.58,32.131374,60.329517,False,True,False,5,3,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,54,0,1,0,2,4,2,0,0,0,0,0,0,0,1,0,0,1,6,0,0
4446-2275-0044,4446,2.615,0.8150000000000004,34.26829,60.08481,False,True,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,22,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
4446-2275-0045,4446,2.635,0.5749999999999996,34.614624,,False,False,False,2,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,25,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
4507-16021-0000,4507,2.59,1.1199999999999997,26.520615,,False,False,False,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
4507-16021-0001,4507,11.32,3.67,30.80075,,False,False,False,2,15,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,5,0,0,3,0,0,0,67,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0
4507-16021-0002,4507,3.185,1.145,28.937532,55.172276,False,True,False,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4507-16021-0003,4507,4.895,1.895,26.405437,60.594345,False,True,False,2,4,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,26,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
4507-16021-0004,4507,2.135,0.8249999999999998,28.884916,55.162434,False,True,False,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4507-16021-0005,4507,4.21,0.9700000000000002,29.80799,56.948475,False,True,False,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
4507-16021-0006,4507,2.11,0.4600000000000002,29.353315,50.02789,False,True,False,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4507-16021-0007,4507,2.63,0.6,26.358187,52.67047,False,True,False,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,16,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4507-16021-0008,4507,3.59,1.36,26.118404,58.855125,False,True,False,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4507-16021-0009,4507,11.305,2.365000000000001,30.438583,56.211426,False,True,False,5,13,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,5,0,0,2,0,0,3,1,0,0,90,0,3,0,1,6,1,0,0,0,0,0,0,0,0,0,0,5,10,0,0
4507-16021-0010,4507,15.165,2.8249999999999984,28.995777,54.7406,False,True,False,4,20,1,0,0,0,0,0,2,0,0,1,0,1,4,1,1,4,0,2,1,0,1,5,0,0,0,122,0,1,0,0,12,0,0,0,0,0,0,0,1,1,0,1,0,9,0,0
4507-16021-0011,4507,5.615,1.0350000000000006,31.136074,55.024944,False,True,False,2,8,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,2,0,0,2,0,0,0,41,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0
4507-16021-0012,4507,2.735,0.8050000000000002,30.515724,,False,False,False,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4507-16021-0013,4507,10.44,1.9000000000000006,27.928186,54.00254,False,True,False,4,13,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,1,0,4,3,0,1,1,0,0,0,91,0,6,0,0,6,0,0,0,3,0,0,0,0,0,0,1,1,9,0,0
4507-16021-0014,4507,6.115,2.815,26.629637,55.268265,False,True,False,3,9,0,2,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,1,1,0,0,1,0,0,0,30,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4507-16021-0015,4507,3.86,1.0299999999999998,28.274858,53.764668,False,True,False,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0,29,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
4507-16021-0016,4507,17.265,4.554999999999999,27.800772,55.577908,False,True,False,7,21,0,0,0,0,1,0,2,0,0,4,0,1,2,3,4,2,0,3,3,0,1,2,1,0,0,130,0,4,0,1,11,1,0,0,1,0,0,0,1,0,1,3,1,14,0,0
4507-16021-0017,4507,10.585,1.445000000000002,27.255987,57.366848,False,True,False,4,20,0,2,0,0,1,0,1,0,0,0,0,0,4,2,0,4,0,5,2,0,2,1,0,0,0,97,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
4507-16021-0018,4507,3.375,0.9450000000000003,28.212883,53.786816,False,True,False,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,1,0,0,23,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0
4507-16021-0019,4507,2.93,0.88,26.971497,49.007423,False,True,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,23,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4507-16021-0020,4507,22.5,4.889999000000001,30.79433,54.00344,False,True,False,14,27,0,2,0,0,0,0,8,1,0,3,0,2,7,1,2,4,0,2,3,0,1,5,0,0,0,167,0,6,0,1,16,2,0,0,1,0,0,0,1,0,0,1,4,15,0,0
4507-16021-0021,4507,14.48,4.18,30.134872,52.998257,False,True,False,2,14,0,0,0,0,0,0,1,0,0,1,0,0,1,2,4,2,0,3,2,0,0,0,1,0,0,93,0,6,0,0,8,1,0,0,0,0,0,0,1,0,0,3,2,5,0,0
4507-16021-0022,4507,6.2,1.1000000000000014,32.480427,53.487022,False,True,False,1,10,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,2,2,0,0,1,0,0,0,45,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4507-16021-0023,4507,12.07,2.960000000000001,27.944407,54.34329,False,True,False,4,10,0,0,0,1,0,0,2,0,0,1,2,0,0,1,2,0,0,4,1,0,0,0,0,0,0,80,0,4,0,0,11,3,0,0,0,0,0,0,1,2,0,0,1,9,0,0
4507-16021-0024,4507,5.14,1.7900000000000003,29.049093,53.45431,False,True,False,2,7,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,1,1,0,0,0,0,0,0,32,0,2,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0
4507-16021-0025,4507,9.215,2.5749999999999993,28.596918,51.957493,False,True,False,1,9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,1,0,0,2,1,0,0,69,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0
4507-16021-0026,4507,31.615,5.304997999999997,26.046907,53.078754,False,True,False,12,35,0,2,0,2,1,0,3,0,0,4,0,0,8,2,1,3,0,8,4,0,1,8,1,0,0,252,0,7,0,0,22,3,0,0,2,1,0,0,0,2,1,5,2,18,0,0
4507-16021-0027,4507,1.995,0.315,30.47559,,False,False,False,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
4507-16021-0028,4507,3.265,0.935,28.59017,50.582108,False,True,False,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4507-16021-0029,4507,3.87,1.06,30.72285,52.388985,False,True,False,2,7,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0,0,3,0,0,0,25,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0
4507-16021-0030,4507,14.79,2.3599999999999985,29.226862,51.48718,False,True,False,6,21,0,0,0,0,0,0,3,0,0,3,0,1,2,4,1,2,0,2,4,0,0,5,0,0,0,121,0,4,0,0,9,0,1,0,2,0,0,0,0,0,0,2,0,13,0,0
4507-16021-0031,4507,14.31,2.4899999999999984,30.064274,57.078835,False,True,False,4,16,0,0,0,0,0,0,2,0,0,2,0,2,1,1,1,6,0,0,1,0,1,3,0,0,0,122,0,8,0,0,9,1,0,0,1,1,0,0,0,0,0,1,1,14,0,0
4507-16021-0032,4507,28.09,4.8100000000000005,30.347506,50.86202,False,True,False,12,31,1,2,0,0,0,0,4,0,0,5,0,3,6,4,3,2,0,4,6,0,0,3,1,0,0,206,0,4,0,1,15,2,1,0,0,0,0,0,3,0,0,2,1,14,0,0
4507-16021-0033,4507,5.545,1.1850000000000007,30.75659,,False,False,False,3,10,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,6,0,0,0,49,0,3,0,0,4,0,0,1,0,0,0,0,0,1,0,1,0,8,0,0
4507-16021-0034,4507,11.27,2.139999999999999,29.060514,51.400517,False,True,False,7,16,0,1,0,0,0,1,1,0,0,4,0,1,3,1,1,1,0,1,4,0,0,4,0,0,0,95,0,0,0,1,10,0,0,0,3,0,0,0,0,1,0,1,0,7,0,0
4507-16021-0035,4507,7.535,1.4449999999999998,28.077873,57.125397,False,True,False,4,8,0,0,0,0,0,0,3,0,0,1,0,0,2,1,1,0,0,0,4,0,0,0,0,0,0,58,0,2,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1,7,0,0
4507-16021-0036,4507,5.435,1.494999999999998,30.245918,50.08477,False,True,False,6,4,0,1,2,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,31,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
4507-16021-0037,4507,5.35,0.5700000000000001,38.49349,52.59815,False,True,False,2,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,2,0,0,1,0,0,0,39,0,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
4507-16021-0038,4507,3.885,0.7949999999999997,29.791382,54.743767,False,True,False,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0
4507-16021-0039,4507,15.42,3.469999999999996,30.025398,51.3824,False,True,False,6,18,0,1,0,0,0,0,1,0,0,4,1,1,4,1,1,1,0,4,1,0,1,3,1,0,0,109,0,9,0,1,10,0,0,1,1,0,0,0,0,1,0,0,0,14,1,0
4507-16021-0040,4507,3.925,0.5049999999999999,28.118523,56.17324,True,True,False,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0
4507-16021-0041,4507,2.975,0.8050000000000004,32.41202,,False,False,False,1,6,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,25,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
4507-16021-0042,4507,10.375,2.155000000000001,29.407106,55.256798,False,True,False,1,12,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,0,5,1,0,0,0,0,0,0,73,0,4,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,8,0,0
4507-16021-0043,4507,3.99,0.7700000000000006,30.131683,47.24483,False,True,False,2,5,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,32,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4507-16021-0044,4507,2.19,0.55,32.130814,51.9106,False,True,False,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507-16021-0045,4507,4.89,0.9099999999999997,26.67084,56.203968,False,True,False,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,41,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0
